YEAR,STATE,XX,REP_V,DEM_V,OTH_V,TOT_V,REP_S,DEM_S,OTH_S,TOT_S,VOTE_%,SEAT_%
2012,Ohio,OH,2730958,2517976,107570,5356504,12,4,0,16,0.479712,0.25
2012,Oklahoma,OK,856872,410324,58739,1325935,5,0,0,5,0.323805,0
2012,Oregon,OR,703495,981291,56525,1741311,1,4,0,5,0.582443,0.8
2012,Pennsylvania,PA,2710070,2793538,52722,5556330,13,5,0,18,0.507583,0.277778
2012,Rhode Island,RI,161926,232679,33170,427775,0,2,0,2,0.58965,1
2012,South Carolina,SC,1119865,798241,39914,1958020,6,1,0,7,0.416161,0.142857
2012,South Dakota,SD,207640,153789,0,361429,1,0,0,1,0.425503,0
2012,Tennessee,TN,1369562,875534,60794,2305890,7,2,0,9,0.389976,0.222222
2012,Texas,TX,4505460,3313976,192065,8011501,24,12,0,36,0.423813,0.333333
2012,Utah,UT,647873,324309,26715,998897,3,1,0,4,0.333589,0.25
2012,Vermont,VT,67543,208600,13788,289931,0,1,0,1,0.755406,1
2012,Virginia,VA,1876761,1806025,57669,3740455,8,3,0,11,0.490396,0.272727
2012,Washington,WA,1369540,1636726,0,3006266,4,6,0,10,0.544438,0.6
2012,West Virginia,WV,384253,257101,0,641354,2,1,0,3,0.400872,0.333333
2012,Wisconsin,WI,1401995,1445015,19040,2866050,5,3,0,8,0.507555,0.375
2012,Wyoming,WY,166452,57573,26675,250700,1,0,0,1,0.256994,0
2014,Alabama,AL,761827,438123,814,1200764,6,1,0,7,0.365118,0.142857
2014,Alaska,AK,142572,114602,22567,279741,1,0,0,1,0.44562,0
2014,Arizona,AZ,869684,701406,13207,1584297,5,4,0,9,0.446445,0.444444
2014,Arkansas,AR,509631,319758,26942,856331,4,0,0,4,0.385534,0
2014,California,CA,3373699,4371395,0,7745094,14,39,0,53,0.564408,0.735849
2014,Colorado,CO,1000197,936417,63911,2000525,4,3,0,7,0.483533,0.428571
2014,Connecticut,CT,409513,596390,61954,1067857,0,5,0,5,0.59289,1
2014,Delaware,DE,85146,137251,9220,231617,0,1,0,1,0.617144,1
2014,Florida,FL,3306611,2630827,49133,5986571,17,10,0,27,0.443091,0.37037
2014,Georgia,GA,1565507,1201735,0,2767242,10,4,0,14,0.434272,0.285714
2014,Hawaii,HI,120084,235400,14219,369703,0,2,0,2,0.662196,1
2014,Idaho,ID,275072,160078,7,435157,2,0,0,2,0.367869,0
2014,Illinois,IL,1721865,1822779,23358,3568002,8,10,0,18,0.514235,0.555556
2014,Indiana,IN,788762,502104,50948,1341814,7,2,0,9,0.388967,0.222222
2014,Iowa,IA,595865,509189,15280,1120334,3,1,0,4,0.460782,0.25
2014,Kansas,KS,540756,311530,9791,862077,4,0,0,4,0.365523,0
2014,Kentucky,KY,887157,508151,2318,1397626,5,1,0,6,0.364186,0.166667
2014,Louisiana,LA,1112701,595668,-27328,1681041,5,1,0,6,0.348676,0.166667
2014,Maine,ME,228071,305242,83683,616996,1,1,0,2,0.572351,0.5
2014,Maryland,MD,704400,978267,20370,1703037,1,7,0,8,0.581379,0.875
2014,Massachusetts,MA,783834,1538040,36507,2358381,0,9,0,9,0.662413,1
2014,Michigan,MI,1466749,1519030,103698,3089477,9,5,0,14,0.508755,0.357143
2014,Minnesota,MN,913539,985760,64240,1963539,3,5,0,8,0.519013,0.625
2014,Mississippi,MS,377127,240774,19138,637039,3,1,0,4,0.389664,0.25
2014,Missouri,MO,838283,513600,74420,1426303,6,2,0,8,0.379915,0.25
2014,Montana,MT,203871,148690,15402,367963,1,0,0,1,0.421743,0
2014,Nebraska,NE,340816,185234,9480,535530,2,1,0,3,0.352122,0.333333
2014,Nevada,NV,304809,210147,28053,543009,3,1,0,4,0.408087,0.25
2014,New Hampshire,NH,232379,247469,1072,480920,1,1,0,2,0.515724,0.5
2014,New Jersey,NJ,877265,914172,29928,1821365,6,6,0,12,0.510301,0.5
2014,New Mexico,NM,240542,271222,121,511885,1,2,0,3,0.529975,0.666667
2014,New York,NY,1727550,2339114,578983,4645647,9,18,0,27,0.575192,0.666667
2014,North Carolina,NC,1555364,1303918,8019,2867301,10,3,0,13,0.45603,0.230769
2014,North Dakota,ND,138100,95678,14892,248670,1,0,0,1,0.409269,0
2014,Ohio,OH,1770923,1241284,49651,3061858,12,4,0,16,0.412085,0.25
2014,Oklahoma,OK,571960,223028,21778,816766,5,0,0,5,0.280543,0
2014,Oregon,OR,582909,778139,89654,1450702,1,4,0,5,0.57172,0.8
2014,Pennsylvania,PA,1901801,1524723,22734,3449258,13,5,0,18,0.444977,0.277778
2014,Rhode Island,RI,122721,192776,760,316257,0,2,0,2,0.611023,1
2014,South Carolina,SC,738113,483954,13281,1235348,6,1,0,7,0.396013,0.142857
2014,South Dakota,SD,183834,92485,0,276319,1,0,0,1,0.334704,0
2014,Tennessee,TN,848846,497935,49957,1396738,7,2,0,9,0.369722,0.222222
2014,Texas,TX,2929985,1996658,106173,5032816,25,11,0,36,0.405278,0.305556
2014,Utah,UT,351034,183491,31445,565970,4,0,0,4,0.343279,0
2014,Vermont,VT,59432,123349,8723,191504,0,1,0,1,0.674846,1
2014,Virginia,VA,1228848,1014708,-17363,2226193,8,3,0,11,0.452277,0.272727
2014,Washington,WA,981853,1113352,0,2095205,4,6,0,10,0.531381,0.6
2014,West Virginia,WV,242823,182484,14081,439388,3,0,0,3,0.429064,0
2014,Wisconsin,WI,1233336,1102581,19663,2355580,5,3,0,8,0.472012,0.375
2014,Wyoming,WY,113038,37803,20312,171153,1,0,0,1,0.250615,0
2016,Alabama,AL,1322450,813121,30729,2166300,6,1,0,7,0.380751,0.142857
2016,Alaska,AK,155088,111019,42091,308198,1,0,0,1,0.417197,0
2016,Arizona,AZ,1348466,1175949,16908,2541323,5,4,0,9,0.46583,0.444444
2016,Arkansas,AR,817114,385907,14645,1217666,4,0,0,4,0.320782,0
2016,California,CA,5476375,8766207,0,14242582,14,39,0,53,0.615493,0.735849
2016,Colorado,CO,1288618,1263791,149029,2701438,4,3,0,7,0.495137,0.428571
2016,Connecticut,CT,558162,916815,100206,1575183,0,5,0,5,0.621579,1
2016,Delaware,DE,172301,233554,14762,420617,0,1,0,1,0.575462,1
2016,Florida,FL,4835600,4222981,118746,9177327,16,11,0,27,0.466186,0.407407
2016,Georgia,GA,2380817,1895829,0,4276646,10,4,0,14,0.443298,0.285714
2016,Hawaii,HI,85626,316265,35773,437664,0,2,0,2,0.786942,1
2016,Idaho,ID,447544,208992,25058,681594,2,0,0,2,0.318325,0
2016,Illinois,IL,2586373,3083747,33573,5703693,7,11,0,18,0.543859,0.611111
2016,Indiana,IN,1533131,1055717,115409,2704257,7,2,0,9,0.407794,0.222222
2016,Iowa,IA,813153,673969,28433,1515555,3,1,0,4,0.453204,0.25
2016,Kansas,KS,737926,409211,73882,1221019,4,0,0,4,0.356724,0
2016,Kentucky,KY,1253052,721752,332,1975136,5,1,0,6,0.36548,0.166667
2016,Louisiana,LA,1299373,639619,41428,1980420,5,1,0,6,0.329872,0.166667
2016,Maine,ME,357447,386627,27754,771828,1,1,0,2,0.519608,0.5
2016,Maryland,MD,962088,1636200,109457,2707745,1,7,0,8,0.629722,0.875
2016,Massachusetts,MA,1057248,2399639,118613,3575500,0,9,0,9,0.694162,1
2016,Michigan,MI,2243402,2193980,233523,4670905,9,5,0,14,0.494431,0.357143
2016,Minnesota,MN,1431993,1925031,-399321,2957703,3,5,0,8,0.573434,0.625
2016,Mississippi,MS,680810,449896,51567,1182273,3,1,0,4,0.397889,0.25
2016,Missouri,MO,1600524,1041306,108249,2750079,6,2,0,8,0.394161,0.25
2016,Montana,MT,285358,205919,16554,507831,1,0,0,1,0.41915,0
2016,Nebraska,NE,557557,318235,9640,885432,3,0,0,3,0.363368,0
2016,Nevada,NV,498104,508113,72280,1078497,1,3,0,4,0.504974,0.75
2016,New Hampshire,NH,316001,336451,64041,716493,0,2,0,2,0.515672,1
2016,New Jersey,NJ,1541631,1821620,100060,3463311,5,7,0,12,0.541625,0.583333
2016,New Mexico,NM,343124,436932,70,780126,1,2,0,3,0.560129,0.666667
2016,New York,NY,2535551,4219939,1124413,7879903,9,18,0,27,0.624668,0.666667
2016,North Carolina,NC,2447326,2142661,8471,4598458,10,3,0,13,0.466812,0.230769
2016,North Dakota,ND,241052,184856,-80377,345531,1,0,0,1,0.434028,0
2016,Ohio,OH,2996017,2154523,67815,5218355,12,4,0,16,0.41831,0.25
2016,Oklahoma,OK,980009,390215,46331,1416555,5,0,0,5,0.284782,0
2016,Oregon,OR,848617,1026851,46452,1921920,1,4,0,5,0.547517,0.8
2016,Pennsylvania,PA,3199140,2855976,22245,6077361,13,5,0,18,0.471663,0.277778
2016,Rhode Island,RI,141324,263642,26553,431519,0,2,0,2,0.651023,1
2016,South Carolina,SC,1177365,767627,66754,2011746,6,1,0,7,0.394668,0.142857
2016,South Dakota,SD,237163,132810,0,369973,1,0,0,1,0.358972,0
2016,Tennessee,TN,1493740,814181,83140,2391061,7,2,0,9,0.352777,0.222222
2016,Texas,TX,5050970,3876911,196150,9124031,25,11,0,36,0.434248,0.305556
2016,Utah,UT,710635,356287,47222,1114144,4,0,0,4,0.333939,0
2016,Vermont,VT,0,264414,56053,320467,0,1,0,1,1,1
2016,Virginia,VA,1949218,1859426,44947,3853591,7,4,0,11,0.488212,0.363636
2016,Washington,WA,1567213,1834682,0,3401895,4,6,0,10,0.539312,0.6
2016,West Virginia,WV,445017,224449,16883,686349,3,0,0,3,0.335266,0
2016,Wisconsin,WI,1492917,1421904,53690,2968511,5,3,0,8,0.487819,0.375
2016,Wyoming,WY,156176,75466,27146,258788,1,0,0,1,0.325787,0
2018,Alabama,AL,1055027,678687,1318,1735032,6,1,0,7,0.391464,0.142857
2018,Alaska,AK,149779,131199,1188,282166,1,0,0,1,0.466937,0
2018,Arizona,AZ,1222096,1259455,3819,2485370,4,5,0,9,0.507527,0.555556
2018,Arkansas,AR,556339,312978,19841,889158,4,0,0,4,0.360027,0
2018,California,CA,4638356,8233068,0,12871424,7,46,0,53,0.639639,0.867925
2018,Colorado,CO,1079772,1343211,90924,2513907,3,4,0,7,0.554363,0.571429
2018,Connecticut,CT,512495,808652,58661,1379808,0,5,0,5,0.612083,1
2018,Delaware,DE,125384,227353,1077,353814,0,1,0,1,0.64454,1
2018,Florida,FL,4140327,4189354,38666,8368347,14,13,0,27,0.502943,0.481481
2018,Georgia,GA,2105222,1899391,119,4004732,9,5,0,14,0.474301,0.357143
2018,Hawaii,HI,87348,287921,23388,398657,0,2,0,2,0.767239,1
2018,Idaho,ID,367993,207303,20428,595724,2,0,0,2,0.360341,0
2018,Illinois,IL,1754449,2757540,27715,4539704,5,13,0,18,0.611158,0.722222
2018,Indiana,IN,1247978,1000104,8067,2256149,7,2,0,9,0.44487,0.222222
2018,Iowa,IA,612338,664676,39428,1316442,1,3,0,4,0.520492,0.75
2018,Kansas,KS,563190,464380,22752,1050322,3,1,0,4,0.451921,0.25
2018,Kentucky,KY,935304,612977,21517,1569798,5,1,0,6,0.395908,0.166667
2018,Louisiana,LA,917222,553184,25894,1496300,5,1,0,6,0.376212,0.166667
2018,Maine,ME,250119,343635,37580,631334,0,2,0,2,0.57875,1
2018,Maryland,MD,737906,1493047,55331,2286284,1,7,0,8,0.669242,0.875
2018,Massachusetts,MA,903591,1957288,69964,2930843,0,9,0,9,0.684156,1
2018,Michigan,MI,1944807,2222793,95297,4262897,6,7,1,14,0.533351,0.538462
2018,Minnesota,MN,1125533,1420769,30694,2576996,3,5,0,8,0.557973,0.625
2018,Mississippi,MS,542914,407271,6513,956698,3,1,0,4,0.428623,0.25
2018,Missouri,MO,1330975,1027969,59469,2418413,6,2,0,8,0.435775,0.25
2018,Montana,MT,256661,233284,14476,504421,1,0,0,1,0.476143,0
2018,Nebraska,NE,432077,264493,0,696570,3,0,0,3,0.379708,0
2018,Nevada,NV,439727,491272,29775,960774,1,3,0,4,0.527683,0.75
2018,New Hampshire,NH,248986,311242,10516,570744,0,2,0,2,0.555563,1
2018,New Jersey,NJ,1198664,1856819,43260,3098743,1,11,0,12,0.607701,0.916667
2018,New Mexico,NM,264701,404026,24584,693311,0,3,0,3,0.604172,1
2018,New York,NY,2079522,3884565,623648,6587735,6,21,0,27,0.651326,0.777778
2018,North Carolina,NC,1812821,1810085,42242,3665148,10,3,0,13,0.499622,0.230769
2018,North Dakota,ND,193568,114377,13587,321532,1,0,0,1,0.37142,0
2018,Ohio,OH,2291333,2082684,32341,4406358,12,4,0,16,0.476149,0.25
2018,Oklahoma,OK,730531,428452,19853,1178836,4,1,0,5,0.369679,0.2
2018,Oregon,OR,702531,1061412,83703,1847646,1,4,0,5,0.601727,0.8
2018,Pennsylvania,PA,2305462,2712665,10950,5029077,9,9,0,18,0.540573,0.5
2018,Rhode Island,RI,129838,242575,867,373280,0,2,0,2,0.65136,1
2018,South Carolina,SC,927494,758340,23458,1709292,5,2,0,7,0.449831,0.285714
2018,South Dakota,SD,202695,121033,12237,335965,1,0,0,1,0.373873,0
2018,Tennessee,TN,1279655,846450,33720,2159825,7,2,0,9,0.398122,0.222222
2018,Texas,TX,4419328,3955774,126652,8501754,23,13,0,36,0.472325,0.361111
2018,Utah,UT,617307,374009,61190,1052506,3,1,0,4,0.377285,0.25
2018,Vermont,VT,70705,188547,18978,278230,0,1,0,1,0.727273,1
2018,Virginia,VA,1501558,1885112,18087,3404757,4,7,0,11,0.556627,0.636364
2018,Washington,WA,1096090,1895979,148968,3141037,3,7,0,10,0.633668,0.7
2018,West Virginia,WV,337146,234568,6277,577991,3,0,0,3,0.410289,0
2018,Wisconsin,WI,1305442,1367492,23020,2695954,5,3,0,8,0.511607,0.375
2018,Wyoming,WY,127963,59903,17409,205275,1,0,0,1,0.31886,0
2020,Alabama,AL,1512759,834775,1082,2348616,6,1,0,7,0.355597,0.142857
2020,Alaska,AK,192126,159856,1183,353165,1,0,0,1,0.45416,0
2020,Arizona,AZ,1638516,1629318,415,3268249,4,5,0,9,0.498593,0.555556
2020,Arkansas,AR,828266,432312,20645,1281223,4,0,0,4,0.342947,0
2020,California,CA,6486669,11137760,0,17624429,11,42,0,53,0.63195,0.792453
2020,Colorado,CO,1378248,1679052,107650,3164950,3,4,0,7,0.549194,0.571429
2020,Connecticut,CT,676650,1022792,73485,1772927,0,5,0,5,0.60184,1
2020,Delaware,DE,196392,281382,10496,488270,0,1,0,1,0.588944,1
2020,Florida,FL,5753442,5194979,46678,10995099,16,11,0,27,0.474496,0.407407
2020,Georgia,GA,2490396,2393089,126,4883611,8,6,0,14,0.490037,0.428571
2020,Hawaii,HI,155215,354762,69807,579784,0,2,0,2,0.695643,1
2020,Idaho,ID,561405,255531,32973,849909,2,0,0,2,0.312792,0
2020,Illinois,IL,2516145,3400740,36076,5952961,5,13,0,18,0.574752,0.722222
2020,Indiana,IN,1738745,1194901,62798,2996444,7,2,0,9,0.407309,0.222222
2020,Iowa,IA,859418,762271,78579,1700268,3,1,0,4,0.470048,0.25
2020,Kansas,KS,775898,557258,25797,1358953,3,1,0,4,0.417999,0.25
2020,Kentucky,KY,1363964,735419,16512,2115895,5,1,0,6,0.350302,0.166667
2020,Louisiana,LA,1169788,727402,49945,1947135,5,1,0,6,0.38341,0.166667
2020,Maine,ME,340236,468978,19091,828305,0,2,0,2,0.579548,1
2020,Maryland,MD,1028150,1912740,13280,2954170,1,7,0,8,0.650395,0.875
2020,Massachusetts,MA,1216867,2550373,95674,3862914,0,9,0,9,0.676987,1
2020,Michigan,MI,2617881,2688527,116732,5423140,7,7,0,14,0.506657,0.5
2020,Minnesota,MN,1474820,1554373,164616,3193809,4,4,0,8,0.513131,0.5
2020,Mississippi,MS,806832,530716,0,1337548,3,1,0,4,0.396783,0.25
2020,Missouri,MO,1723982,1172135,77304,2973421,6,2,0,8,0.404726,0.25
2020,Montana,MT,339169,262340,0,601509,1,0,0,1,0.436136,0
2020,Nebraska,NE,585234,326018,30046,941298,3,0,0,3,0.357769,0
2020,Nevada,NV,633827,665526,56254,1355607,1,3,0,4,0.512198,0.75
2020,New Hampshire,NH,354045,413895,19162,787102,0,2,0,2,0.538968,1
2020,New Jersey,NJ,1843047,2539128,50748,4432923,2,10,0,12,0.579422,0.833333
2020,New Mexico,NM,407786,495781,117,903684,1,2,0,3,0.548693,0.666667
2020,New York,NY,2886505,4723841,1099854,8710200,8,19,0,27,0.620713,0.703704
2020,North Carolina,NC,2777675,2660535,33374,5471584,8,5,0,13,0.48923,0.384615
2020,North Dakota,ND,245229,97970,12399,355598,1,0,0,1,0.285461,0
2020,Ohio,OH,3252887,2451500,57153,5761540,12,4,0,16,0.429757,0.25
2020,Oklahoma,OK,1044175,475731,31477,1551383,5,0,0,5,0.313,0
2020,Oregon,OR,966786,1285339,56064,2308189,1,4,0,5,0.570723,0.8
2020,Pennsylvania,PA,3432595,3346712,0,6779307,9,9,0,18,0.493666,0.5
2020,Rhode Island,RI,189261,339276,577,529114,0,2,0,2,0.641915,1
2020,South Carolina,SC,1412684,1076799,15959,2505442,6,1,0,7,0.432539,0.142857
2020,South Dakota,SD,321984,137993,0,459977,1,0,0,1,0.3,0
2020,Tennessee,TN,1793321,1105537,50938,2949796,7,2,0,9,0.38137,0.222222
2020,Texas,TX,5926712,4896673,270241,11093626,23,13,0,36,0.452416,0.361111
2020,Utah,UT,873347,505946,52939,1432232,4,0,0,4,0.366815,0
2020,Vermont,VT,95830,238827,36311,370968,0,1,0,1,0.713647,1
2020,Virginia,VA,2059015,2375359,16404,4450778,4,7,0,11,0.53567,0.636364
2020,Washington,WA,1669283,2340356,7011,4016650,3,7,0,10,0.583682,0.7
2020,West Virginia,WV,514268,246903,214,761385,3,0,0,3,0.324373,0
2020,Wisconsin,WI,1661399,1566671,9981,3238051,5,3,0,8,0.485327,0.375
2020,Wyoming,WY,185732,66576,26195,278503,1,0,0,1,0.263868,0
